name,latitude,longitude,amenity,highway,
Lakhan Matka Bhandar,18.5610582,73.7880424,,,
Kagaru,18.5608517,73.7882886,,,
Legends,18.56094,73.7883407,,,
Vama Home Furnishings,18.5609759,73.788126,,,
Way Down South,18.5664874,73.7707133,restaurant,,
Swastik Motor Driving School,18.4745643,73.8125369,driving_school,,
Anil Drycleaner,18.4745699,73.8124662,,,
Pankaj Stationery and Gift Articals,18.4745672,73.81275,,,
Cakes and Baloons,18.4746897,73.8124613,,,
New Rajhansa Medical,18.4746971,73.8125059,,,
XY,18.6310709,73.7868249,,,
Carepro,18.6004085,73.7700171,,,
Vidhi,18.6004468,73.7700253,,,
Healthy Nut,18.6021369,73.7702986,cafe,,
D’s Bike Clinic,18.602115,73.7699803,,,
SP mart Stationery,18.6018552,73.7699468,,,
Zamindar Kesar King,18.6020748,73.7702875,,,
Tanisha Women Shopee,18.5960074,73.7732712,,,
Jivhala Balsangopan Sanstha,18.6179219,73.7958061,social_facility,,
Nildhara Washing Center,18.4523213,73.7931503,car_wash,,
New Shivanya Motorcycle Dealer and Repair,18.4545743,73.7955873,,,
Laxmi Furniture Shop,18.4567315,73.8012358,,,
Papermint Kids Factory Outlet,18.4570514,73.8039149,,,
Kaka Halwai Sweets Shop,18.4571053,73.804058,,,
Nahata Sports Center,18.4665119,73.8185385,,,
Divyam Digi Mall,18.4702354,73.8207477,,,
Mahesh Bank,18.4702681,73.820687,bank,,
Tyre Point,18.4702506,73.8214967,,,
Atithi Pure Veg,18.4699531,73.8224077,restaurant,,
Vadgaon Budruk Police Chowki,18.4689831,73.8327946,police,,
Golden,18.5779713,73.7365072,cafe,,
UClean,18.5774445,73.7374765,,,
Bella,18.5789866,73.736276,,,
Platinum Super Store,18.5791913,73.736093,,,
Kekiz,18.5792369,73.7360768,,,
Vogue Studio,18.5793728,73.7360215,,,
Poona Sweets & Super Shoppee,18.5795202,73.7359888,,,
Pink Beauty,18.5797639,73.7359087,,,
2Lensess.com,18.5798645,73.7358672,,,
Vastrakala Boutique,18.5798907,73.7358587,,,
Nice Feel Cafe,18.5799077,73.7358541,cafe,,
Platinum Stationery & Gift,18.5799328,73.7358459,,,
Balaji Gift Shop,18.5799473,73.7358411,,,
Kisanserv Express,18.5799734,73.7358334,,,
Palak Gift House,18.5800822,73.7358069,,,
Grace,18.5801205,73.7357943,,,
Hair Villa,18.5801643,73.7357762,,,
Zakkas,18.5802512,73.7357548,fast_food,,
Avani Dental & Health Clinic,18.5803334,73.7357306,dentist,,
Black Salon,18.5804342,73.7357022,,,
Smart Apparels,18.5804958,73.7356817,,,
Farmazia Polyclinic,18.5810824,73.735582,clinic,,
Gobblers Resto Cafe,18.5811725,73.7354249,cafe,,
Food Adda,18.5812058,73.735366,fast_food,,
The 3 Musketeers,18.5812362,73.7352834,pub,,
Gift Gallery,18.5862966,73.7367215,,,
Cricket Academy,18.6007048,73.7709171,,,
पवना मटण शॉप,18.6283074,73.7808558,,,
चिंचवड,18.628329,73.780872,,,
श्रीनाथ केश भुषा,18.6278494,73.7807588,,,
गजानन केश कर्तनालय,18.6278143,73.78082,,,
Hemant,18.5946686,73.7641944,,,
Cheesy Crazy Cafe,18.6017242,73.7702322,cafe,,
Sweet Bengal,18.6015827,73.7702131,,,
Golden Scissor,18.6016574,73.7702238,,,
Iceano,18.6015136,73.7702131,ice_cream,,
The Skin Miracle,18.4507514,73.874088,clinic,,
Sandeep,18.5229261,73.8474846,restaurant,,
W18 Sports Universe,18.5527573,73.7853307,,,
Ram Shyam Hardware,18.5983623,73.7698198,,,
Durvankur Dining Hall,18.5106902,73.8461159,restaurant,,
शनी देऊळ,18.6498401,73.6465495,place_of_worship,,
विठ्ठल रुक्मिणी देऊळ,18.6486561,73.6477028,place_of_worship,,
Food Mall,18.547834,73.8289483,fast_food,,
motorcycle repair shop,18.5508954,73.8245341,,,
L-3,18.5511323,73.8284847,student_accommodation,,
L-5,18.5507499,73.828681,student_accommodation,,
L-4,18.5507397,73.8283834,student_accommodation,,
L-8,18.5506313,73.8290348,student_accommodation,,
hostel mess,18.5504799,73.8287457,fast_food,,
Reading room,18.5504881,73.8285279,library,,
L-9,18.5502979,73.8289766,student_accommodation,,
Department of Computer Science,18.5528472,73.8221594,university,,
Adarsh Canteen,18.555175,73.8221876,fast_food,,
Department of Media & Communication Studies,18.5539915,73.8225086,university,,
International Students Cells,18.5556206,73.8237104,university,,
Creative fitness gym,18.5557854,73.8230299,,,
refactory canteen,18.551312,73.824808,restaurant,,
Department of Chemistry,18.5520754,73.8241664,university,,
Botany Department,18.5487768,73.8243987,university,,
Zoology Department,18.5493682,73.8237828,university,,
C-DAC,18.5517394,73.8238008,university,,
Department of Physics,18.5512829,73.8236788,university,,
Department of Commerce,18.5480718,73.8277203,university,,
Department of Geology,18.5483994,73.8275902,university,,
Department of Mathematics,18.5490289,73.8274108,university,,
"Department of Scientific computing, modeling and simulations",18.5485908,73.8292683,university,,
IT cell,18.5484079,73.8289722,university,,
Department of Geography,18.5480567,73.8273208,university,,
"English, hindi, marathi Department",18.5504583,73.8269321,university,,
Microbiology Department,18.5462183,73.8297842,university,,
Pune University MBA(PUMBA),18.547166,73.8299225,university,,
Department of Technology,18.5569168,73.8277317,university,,
Guest house,18.5567516,73.828336,university,,
Department of physical education,18.557149,73.8273561,university,,
Department of education,18.5573503,73.8274106,university,,
department of psychology,18.5566673,73.8273989,university,,
"School of Open Learning, SPPU",18.5569548,73.8263103,university,,
Department of Sports,18.5585252,73.8256101,university,,
Inter University Centre for Astronomy and Astrophysics,18.5594399,73.8256101,university,,
Department of Electronic sciences,18.5516812,73.8226376,university,,
Interdisciplinary School of science,18.5568199,73.8263028,university,,
Swargate,18.5010876,73.8617986,metroStation,,
Orthopaedic Speciality Care,18.5247418,73.842369,clinic,,
GMK banquet Hall,18.6185935,73.7481056,events_venue,,
Café Tea One,18.4665215,73.8929342,cafe,,
KGN Chicken Centre,18.5565752,73.7863657,,,
Shree Gurudatta Shoppee,18.5566205,73.7862878,,,
Dream Wheels,18.5536143,73.7838682,,,
Multifit Baner,18.5532596,73.7840666,,,
Misal Villa,18.5988264,73.9091629,parking,,
Chulbul Dhaba,18.5974824,73.9116792,restaurant,,
वक्रतुंड,18.5884806,73.7800244,restaurant,,
Lonkar Petrol Pump,18.5266564,73.9544156,fuel,,
FeverCare Centre for Infectious Diseases,18.5962254,73.7724053,clinic,,
"Dr. D Y Patil College Of Pharmacy, Akurdi",18.6449504,73.7601638,college,,
"DY Patil College of Engineering,Akurdi",18.6450117,73.7582226,college,,
Dr. D. Y. Patil ACS Junior College,18.64457,73.7587337,college,,
"D.Y Patil Polytechnic, Akurdi, Pune",18.6443535,73.7592859,college,,
D. Y. Patil International University,18.6458827,73.7601197,college,,
D. Y. PATIL INSTITUTE OF MASTER OF COMPUTER APPLICATIONS,18.6467457,73.7603698,college,,
Dr D Y Patil College of Agricultural Business Management,18.6477042,73.7604499,college,,
Dr. D. Y. Patil College of Architecture,18.6473127,73.7603601,college,,
DYPCOE WORKSHOP,18.6443185,73.7600302,college,,
Diva The Beauty Port,18.6239071,73.7319952,,,
bharti school ground,18.455777,73.8545207,,,
Robusta,18.5948841,73.7657386,cafe,,
Cake Carnivel,18.4494345,73.838114,cafe,,
"Sarhad College of Arts, Commerce and Science",18.4549968,73.85409,college,,
Velodrome,18.5774492,73.7597784,,,
Bharti campus,18.4550407,73.855322,,,
Nilkantheshwar,18.5202571,73.8564866,place_of_worship,,
Streets Of Punjab,18.602208,73.7703005,restaurant,,
katraj dairy,18.4542431,73.8538732,,,
Dr. Siddharth Bhandari,18.5048706,73.9272792,clinic,,
Vishal Enterprises,18.5913174,73.7406598,,,
Chaichaska,18.5949143,73.7646408,cafe,,
Maharashtra Mandal Krida Sankul,18.4973001,73.8670216,,,
Taneira,18.6346741,73.7991142,,,
Tasva,18.6346341,73.7991411,,,
Ethnix,18.6346058,73.7991658,,,
Ghodaa,18.6297234,73.8027328,,,
Thorve Vishva Balewadi,18.5703776,73.7813656,,,
Dr. Pramod kumar Surve,18.4895901,74.0225175,clinic,,
Racemous Polyclinics,18.5208921,73.9329095,hospital,,
Brain & Spine Clinic,18.5336185,73.8771317,clinic,,
CherryBerry PG Services,18.5648147,73.8041514,,,
Yogiraj Electronics,18.537059,73.7956957,,,
Famous Hair Dressers,18.5369942,73.7956715,,,
Shree Enterprises,18.5369147,73.7956296,,,
Friends Enterprises,18.5368715,73.7955995,,,
Aruna Anand,18.5994918,73.7440379,veterinary,,
Nagnath Rasvanti,18.6210032,73.7763358,fast_food,,
Dadus,18.6013101,73.7553808,,,
Parijat Sweets,18.5968521,73.8970289,,,
Ajit Travels,18.5247804,73.8498473,,,
Saraswati Abhyasika,18.5248253,73.8498564,library,,
Matoshri Clinic,18.5871107,73.8231788,clinic,,
Waghmare Clinic,18.6064811,73.7731144,clinic,,
Building No 1,18.6047811,73.7705022,Residential Building,,
Infant Jesus School,18.6031043,73.7708442,school,,
Flora Hospital,18.6466536,73.7549099,hospital,,
Poona Medico,18.4682697,73.7855157,pharmacy,,
Mahesh Medical,18.4355084,73.8920059,,,
Hotel Maifil,18.5910222,73.8240955,restaurant,,
Reliance super Store,18.5909497,73.82471,,,
Sanjeevani Medical,18.5916218,73.8241786,,,
"BharatGas, Pimple Gurav",18.5904623,73.8246284,,,
Dr Babashaheb Ambedkar Statue,18.5792093,73.8305195,,,
Muktangan Lawns,18.5927189,73.8248861,community_centre,,
Sardar Bhagtsing Statue,18.5802235,73.8343146,,,
Hutatma Bhagatsing VidyaMandir,18.5792359,73.8309057,school,,
Mata Shitaladevi Temple,18.5819576,73.829696,place_of_worship,,
Bank of Maharashtra Dapodi,18.5823072,73.8303185,bank,,
Tukaram Udaan,18.6515138,73.7715689,,,
Cafe Imbibe,18.6224312,73.7146317,cafe,,
Kulhad,18.591418,73.7732162,cafe,,
Shankar Mandir,18.6914117,73.7047853,place_of_worship,,
कैलास भेळ,18.5808734,73.7225537,fast_food,,
Auto Care,18.5835746,73.7291084,,,
Siňamon - Decadent Cinnamon Rolls,18.579052,73.7759725,cafe,,
cafe coffee hutt,18.5929024,73.8037257,cafe,,
Samadhan Mutton Khanawal,18.6355676,73.7501222,,,
Hotel Shivraj,18.6389245,73.7498393,,,
Easy Choice,18.6438625,73.7548826,,,
Trevega,18.5636746,73.8135983,,,
Lonkar,18.5309331,73.9356578,,,
lonkar,18.5294468,73.9364213,hospital,,
pink park,18.5153835,73.935795,,,
Samarth Wadewale,18.5963685,73.7737938,fast_food,,
Shaurya Clinic,18.5964119,73.7737786,doctors,,
Open garden,18.6015032,73.9049198,,,
Adarsh Vidya Mandir,18.7259541,73.6819035,school,,
Chaurai Devi Temple Somatane,18.7095916,73.6791264,place_of_worship,,
Total Spine,18.59467,73.7686784,doctors,,
Dakshin Mukhi Maruti Mandir,18.6479217,73.771972,place_of_worship,,
Malashree Pure Veg,18.5605563,73.8048172,restaurant,,
Books Meridian,18.5606281,73.8049164,library,,
DiagnoPein,18.5606265,73.8058265,doctors,,
Computer Castle,18.560627,73.8058984,,,
Podar Jumbo Kids,18.5602204,73.8060853,childcare,,
SSD Wine Shop,18.5606326,73.8058627,,,
Dr. Sulakshane Multispeciality Clinic,18.5601975,73.8054006,clinic,,
Crazy Momos,18.5603341,73.8071412,fast_food,,
Bhanu Medical & Surgical,18.5603414,73.8071925,pharmacy,,
Shree Ashapuri Dining Hall,18.5603476,73.8072614,restaurant,,
Lokmanya Multipurpose Co-Op. Society Ltd.,18.5604701,73.8029297,bank,,
Good Luck Snacks,18.5603568,73.8029495,fast_food,,
Metro Medico,18.5602692,73.8029853,pharmacy,,
Navya Spa,18.5604915,73.8029031,,,
Nandan Dairy,18.560575,73.8029322,,,
Omkar Electricals,18.5607018,73.802905,,,
Dhanalaxmi Collection,18.560614,73.8029244,,,
Amit Medico and General Stores,18.5608263,73.8028984,pharmacy,,
Persona Furnishing,18.5613354,73.8028292,,,
Pune People's Co-Op. Bank Ltd.,18.5619967,73.8026773,atm,,
Inder Mobile Shopee,18.5623856,73.8029676,,,
Om Novelties,18.5623569,73.8029691,,,
Vishal Auto Service,18.5629468,73.8025969,,,
Fit and Fair Beauty Salon,18.5641259,73.8027372,,,
Nal_Stop,18.5128986,73.8273676,metroStation,,
Hanuman Super Market,18.5643357,73.8024161,,,
Jaydeep Medico,18.5642968,73.8024241,pharmacy,,
Krystal Eye Care,18.5642681,73.8024295,,,
Turtle Wax Car Care Studio,18.565676,73.8007767,car_wash,,
Madras Cafe,18.5653672,73.8005102,cafe,,
Kamini,18.632731,73.7849132,restaurant,,
Oyo Kamini,18.6327503,73.7847402,,,
Rajesh Stamp,18.6327262,73.7848186,,,
Malvan Samudra,18.6328082,73.7845286,restaurant,,
जायका चाय,18.6143273,73.7776982,cafe,,
Krushna Amruttulya,18.6143451,73.7772433,cafe,,
Hero Kalra Gems Jewellers,18.558376,73.8039193,,,
Sai Salon,18.5583257,73.8039164,,,
Siyaram's,18.5609086,73.8135997,,,
Origins,18.5609461,73.813632,,,
Fastrack,18.5608775,73.812976,,,
Shri Krishna Pearls,18.56087,73.8131189,,,
Craft It Yourself,18.5608975,73.8134259,,,
Shoe Kings,18.5608314,73.8119737,,,
Planet Fashion,18.560822,73.8113604,,,
VLCC,18.5609037,73.811357,clinic,,
Poorvika,18.5604887,73.8109596,,,
Kasturi Jewellers,18.6877894,73.8105961,,,
Pocket Cafe,18.5937754,73.8037912,cafe,,
church,18.6539424,73.7783443,place_of_worship,,
KK's Cafe,18.5553197,73.7641559,cafe,,
T-9 Ground,18.5781497,73.7380116,,,
KK Super Stores,18.5519668,73.7604978,,,
Crown Bakery,18.5124738,73.8089403,cafe,,
Maya Stationery,18.5206299,73.7760009,,,
Cafe DuM,18.5232498,73.7807421,cafe,,
Dr. Soman's Skin and Spine Clinic,18.4929995,73.8212927,clinic,,
elite hospital,18.5576766,73.7712894,hospital,,
brew merchant,18.5572502,73.7705692,restaurant,,
patil hospital,18.4475111,73.8488292,hospital,,
vedant hotel,18.4492114,73.8363571,restaurant,,
Supreme Estia,18.5559606,73.7802221,swimming pool,,
Neighbourhud,18.5536853,73.7795983,restaurant,,
Geeta Watch,18.4627752,73.8146729,,,
Dnyaneshwer Maharaj Thorlya Paduka Mandir,18.6413369,73.8774701,place_of_worship,,
Open Gym,18.6152823,73.7707336,,,
Kashi Pure Veg Restaurant,18.6579938,73.755209,restaurant,,
Prism Dental and Medical Clinic,18.5233466,73.9333741,hospital,,
Ramrajya Sahakari Bank,18.4715657,73.8637805,bank,,
Aajol,18.4704541,73.8639523,childcare,,
Jagganath Pan Center,18.5119442,73.8536486,,,
Vaze Talim,18.5117357,73.8512506,,,
Shri Sadguru Dattatray Temple,18.5124632,73.8543362,place_of_worship,,
raheja premier swimming culb,18.469518,73.9090598,,,
raheja vista basket ball court,18.4708037,73.9094583,,,
Jayashree,18.5536478,73.807103,restaurant,,
House of Hair,18.5532919,73.8074337,,,
Daksh Pathology,18.5095737,73.7950035,doctors,,
Aapla Ghar,18.5095027,73.7949809,restaurant,,
Sankalp Siddhi Hanuman Mandir,18.509395,73.7950209,place_of_worship,,
Hotel Sheetal,18.5276184,73.8427918,,,
Kamgar Putala,18.5282334,73.8563012,,,
Sagar Medical,18.5966452,73.8292161,,,
Yerwada,18.5498009,73.8948897,metroStation,,
Meena's Modern Ladies Beauty Parlour,18.5966048,73.8294214,,,
sudama,18.5749562,73.8953692,restaurant,,
Bhaktisindhant Hospital,18.6674375,73.7836419,hospital,,
Empire Garden,18.5932865,73.759504,restaurant,,
Sushrut Hospital,18.5094542,73.8212265,clinic,,
Revolt,18.5905934,73.7670722,,,
Dor,18.5906072,73.7669871,,,
Unique children's clinic Dental and Implant Center,18.4933045,73.8143999,clinic,,
Dr. Gulhane's Urology & Dental Clinic,18.5019472,73.9302327,clinic,,
The Mills Social,18.5322947,73.8709134,bar,,
2BHK Diner & Key Club,18.5324407,73.870762,bar,,
Dimora Dance & Kitchen,18.5325717,73.8705364,nightclub,,
The Game Palacio,18.5336539,73.8709545,,,
One8 Commune,18.5324019,73.8708397,cafe,,
Shisha Cafe,18.5336495,73.8708316,hookah_lounge,,
Rise 'n' shine Botanical Boutique,18.5377311,73.8973614,,,
The French Window Patisserie,18.5376129,73.8979395,cafe,,
Mudra,18.6676087,73.7691948,restaurant,,
Kulaleshwar Mahadev Mandir,18.5371939,73.9414463,place_of_worship,,
Old Orbis School,18.5325473,73.9501083,school,,
Renuka Mata Mandir,18.5350478,73.9458793,place_of_worship,,
Gaikwad CNG station,18.5323221,73.9318645,fuel,,
Gurudatta Repair Shop,18.4491581,73.8106193,,,
Muktai Mangal Karyalay Booking Office,18.4501234,73.8098912,events_venue,,
गणपती देऊळ,18.5422851,73.9233006,place_of_worship,,
Mahatma_Phule_Market,18.5142798,73.8606333,metroStation,,
Bollywood,18.5469569,73.9294557,cinema,,
Sant Hospital,18.5426961,73.9244404,hospital,,
Shitala Devi Deul,18.5427022,73.9247817,place_of_worship,,
Old School Gym,18.5425951,73.9238046,,,
St. Frances De Sales Church,18.5613124,73.9238901,place_of_worship,,
Dhanalaxmi gannpati mandir,18.559181,73.9243224,place_of_worship,,
The Diagno Hub,18.6527185,73.8402987,hospital,,
District Centre PCNTDA,18.6461792,73.8421212,,,
PCNTDA Park,18.6453728,73.8449056,,,
Pearl Banquet,18.6476809,73.8464521,events_venue,,
16 No Ki Chai,18.6058476,73.7728181,cafe,,
Dr Makarand Dani Clinic,18.6071004,73.7733769,clinic,,
Morya Gosavi Temple,18.6263564,73.7783887,place_of_worship,,
HP Petrol Pump- Sarita Services,18.6201265,73.7702091,fuel,,
Sudamyache Pohe,18.5074609,73.7983162,restaurant,,
Anand Snacks Centre,18.5073795,73.7985657,restaurant,,
Sahyadri international school and junior college,18.537721,73.7946627,school,,
Foto Express,18.59406,73.792972,,,
Solaris,18.5935651,73.7932343,,,
Kiran Xerox,18.594113,73.7929862,,,
Swarup Ayurved,18.5938533,73.7939468,clinic,,
Swasthya Clinic,18.5938777,73.7938456,doctors,,
Healthcare,18.5938143,73.7938771,pharmacy,,
Star Gym,18.4448109,73.7991493,,,
ABC Cafe,18.5835741,73.8035457,cafe,,
SWIG - Bar & Eatery - Koregaon Park,18.5397636,73.8938156,bar,,
Casa Del Queso - Cafe & Cheese House,18.5327635,73.8975348,restaurant,,
Dhaba Shaba Indian Veg Bistro,18.53277,73.8969993,restaurant,,
Grandmama's Cafe,18.5329684,73.8978625,cafe,,
Dynamic Car And Bike Wash Services,18.4599949,73.79336,car_wash,,
Infinity Salon,18.5074235,73.7985349,,,
Construction Site,18.5829125,73.8068621,hospital,,
Kuai Kitchen,18.5342106,73.8993321,restaurant,,
PUBLIQ,18.5330403,73.8991022,restaurant,,
Boteco - Tapas Bar & Grill,18.5343463,73.8993561,restaurant,,
Great State Dive,18.5343119,73.8992119,restaurant,,
QORA-Cocktail Bar &  Kitchen,18.5364612,73.8965308,restaurant,,
Squisito - The Italian Ristorante,18.5363572,73.8973584,restaurant,,
The Burger Barn Cafe,18.53762,73.8988147,fast_food,,
Hotel Lotus,18.536234,73.8970481,,,
The Burger House,18.5366609,73.9000834,fast_food,,
The Doner Company,18.5365728,73.9000822,restaurant,,
Donatella,18.5373891,73.8988743,restaurant,,
Kebab Gunj,18.5366408,73.9000863,restaurant,,
THE IMMORTALE BARBECUE,18.5377435,73.8988241,restaurant,,
China Park,18.536652,73.9000834,restaurant,,
Bambino,18.5741632,73.7736372,,,
Dezi,18.5741028,73.7736288,dentist,,
Isha Varieties,18.4515522,73.8110583,,,
Eye Care Optical,18.4516112,73.8110842,,,
Moti,18.4489934,73.8108694,,,
Shradha Medical,18.4516476,73.8110888,pharmacy,,
Effingut Koregaon Park,18.5340315,73.8985036,restaurant,,
Chaurahe ke Paar,18.5344126,73.8997438,restaurant,,
Pimlico,18.5339777,73.8982362,restaurant,,
Shri Vitthal Rukhmini mandir,18.4826517,74.0255965,place_of_worship,,
Kannya Prashala School,18.4821774,74.0275167,language_school,,
Shri Ganesha Mandir,18.4829628,74.0271829,place_of_worship,,
Sadhana Sahakari Bank Ltd. Loni - Kalbhor Branch,18.4853609,74.0267096,bank,,
Aman KIA,18.6025851,73.8175994,,,
Moraya Snack,18.4441413,73.88593,restaurant,,
Sugar Kitchen,18.6147548,73.7750848,,,
Santosh Bakery,18.5229957,73.8443822,,,
Little Heart Care,18.5200387,73.841894,clinic,,
Infinity salon,18.5074729,73.7985321,,,
Joshi wadewale,18.5225079,73.849542,restaurant,,
Hotel Centro,18.5224671,73.8441616,,,
Cold Cravings,18.6752983,73.8221591,ice_cream,,
R Mart,18.6756027,73.8225213,,,
Cut 'N' Shave Premium Men Salon,18.6753088,73.8221879,,,
Sai Clinic,18.6752037,73.8223677,clinic,,
Sanjivani Ice Cream,18.6752828,73.8223159,ice_cream,,
Durga Cafe & Janhvis Corner,18.5239007,73.8438136,restaurant,,
Rajwadi Gaurav,18.5234768,73.8436739,restaurant,,
Bank of Maharashtra ATM,18.517154,73.8430256,atm,,
ABRIGOR MEGACORP,18.6355866,73.8529542,,,
Hotel Arusai,18.5967799,73.9076094,,,
Naresh Laundry,18.521403,73.7655748,,,
